rep	fold	n	n_pos	n_neg	stratum
POS_DRAMP_DRAMP03817	val	1	1	0	pos_only
POS_DRAMP_DRAMP03818	train	1	1	0	pos_only
POS_DRAMP_DRAMP03819	train	2	2	0	pos_only
POS_DRAMP_DRAMP03820	train	1	1	0	pos_only
POS_DRAMP_DRAMP03822	test	1	1	0	pos_only
POS_DRAMP_DRAMP03824	val	1	1	0	pos_only
POS_DRAMP_DRAMP03825	train	1	1	0	pos_only
POS_DRAMP_DRAMP03826	test	5	5	0	pos_only
POS_DRAMP_DRAMP03829	train	3	3	0	pos_only
POS_DRAMP_DRAMP03830	test	16	16	0	pos_only
POS_DRAMP_DRAMP03851	train	1	1	0	pos_only
POS_DRAMP_DRAMP03852	train	1	1	0	pos_only
POS_DRAMP_DRAMP03853	train	1	1	0	pos_only
POS_DRAMP_DRAMP03854	train	1	1	0	pos_only
POS_DRAMP_DRAMP03855	train	1	1	0	pos_only
POS_DRAMP_DRAMP03856	test	1	1	0	pos_only
POS_DRAMP_DRAMP03857	val	1	1	0	pos_only
POS_DRAMP_DRAMP03858	train	1	1	0	pos_only
POS_DRAMP_DRAMP03859	train	1	1	0	pos_only
POS_DRAMP_DRAMP03860	train	1	1	0	pos_only
POS_DRAMP_DRAMP03861	train	1	1	0	pos_only
POS_DRAMP_DRAMP03862	train	1	1	0	pos_only
POS_DRAMP_DRAMP03863	train	1	1	0	pos_only
POS_DRAMP_DRAMP03864	train	1	1	0	pos_only
POS_DRAMP_DRAMP03865	train	1	1	0	pos_only
POS_DRAMP_DRAMP03866	test	2	2	0	pos_only
POS_DRAMP_DRAMP03868	train	1	1	0	pos_only
POS_DRAMP_DRAMP03869	train	1	1	0	pos_only
POS_DRAMP_DRAMP03870	train	2	2	0	pos_only
POS_DRAMP_DRAMP03871	train	1	1	0	pos_only
POS_DRAMP_DRAMP03872	test	1	1	0	pos_only
POS_DRAMP_DRAMP03873	train	1	1	0	pos_only
POS_DRAMP_DRAMP03874	train	1	1	0	pos_only
POS_DRAMP_DRAMP03875	train	1	1	0	pos_only
POS_DRAMP_DRAMP03878	train	3	3	0	pos_only
POS_DRAMP_DRAMP03879	val	1	1	0	pos_only
POS_DRAMP_DRAMP03880	train	1	1	0	pos_only
POS_DRAMP_DRAMP03881	train	1	1	0	pos_only
POS_DRAMP_DRAMP03885	train	1	1	0	pos_only
POS_DRAMP_DRAMP03899	train	12	12	0	pos_only
POS_DRAMP_DRAMP03913	train	2	2	0	pos_only
POS_DRAMP_DRAMP03914	val	2	2	0	pos_only
POS_DRAMP_DRAMP03915	val	2	2	0	pos_only
POS_DRAMP_DRAMP03926	train	1	1	0	pos_only
POS_DRAMP_DRAMP03928	train	1	1	0	pos_only
POS_DRAMP_DRAMP03929	val	1	1	0	pos_only
POS_DRAMP_DRAMP03930	train	1	1	0	pos_only
POS_DRAMP_DRAMP03940	train	1	1	0	pos_only
POS_DRAMP_DRAMP03941	test	1	1	0	pos_only
POS_DRAMP_DRAMP03942	train	1	1	0	pos_only
POS_DRAMP_DRAMP03943	train	1	1	0	pos_only
POS_DRAMP_DRAMP03955	test	7	7	0	pos_only
POS_DRAMP_DRAMP03957	test	1	1	0	pos_only
POS_DRAMP_DRAMP03961	train	1	1	0	pos_only
POS_DRAMP_DRAMP03962	train	12	12	0	pos_only
POS_DRAMP_DRAMP03963	train	2	2	0	pos_only
POS_DRAMP_DRAMP03964	val	21	21	0	pos_only
POS_DRAMP_DRAMP03980	train	2	2	0	pos_only
POS_DRAMP_DRAMP03986	test	1	1	0	pos_only
POS_DRAMP_DRAMP03988	train	1	1	0	pos_only
POS_DRAMP_DRAMP03989	test	1	1	0	pos_only
POS_DRAMP_DRAMP03990	train	1	1	0	pos_only
POS_DRAMP_DRAMP03991	train	1	1	0	pos_only
POS_DRAMP_DRAMP03992	train	1	1	0	pos_only
POS_DRAMP_DRAMP03993	train	1	1	0	pos_only
POS_DRAMP_DRAMP03994	train	1	1	0	pos_only
POS_DRAMP_DRAMP03995	test	1	1	0	pos_only
POS_DRAMP_DRAMP03996	val	1	1	0	pos_only
POS_DRAMP_DRAMP03997	test	1	1	0	pos_only
POS_DRAMP_DRAMP03998	train	1	1	0	pos_only
POS_DRAMP_DRAMP03999	train	1	1	0	pos_only
POS_DRAMP_DRAMP04000	train	1	1	0	pos_only
POS_DRAMP_DRAMP04002	val	1	1	0	pos_only
POS_DRAMP_DRAMP04003	train	1	1	0	pos_only
POS_DRAMP_DRAMP04004	train	1	1	0	pos_only
POS_DRAMP_DRAMP04005	train	1	1	0	pos_only
POS_DRAMP_DRAMP04006	train	7	7	0	pos_only
POS_DRAMP_DRAMP04011	test	3	3	0	pos_only
POS_DRAMP_DRAMP04018	train	2	2	0	pos_only
POS_DRAMP_DRAMP04019	train	1	1	0	pos_only
POS_DRAMP_DRAMP04020	train	1	1	0	pos_only
POS_DRAMP_DRAMP04021	train	1	1	0	pos_only
POS_DRAMP_DRAMP04022	train	1	1	0	pos_only
POS_DRAMP_DRAMP04023	train	1	1	0	pos_only
POS_DRAMP_DRAMP04024	train	1	1	0	pos_only
POS_DRAMP_DRAMP04025	val	1	1	0	pos_only
POS_DRAMP_DRAMP04026	train	1	1	0	pos_only
POS_DRAMP_DRAMP04027	test	1	1	0	pos_only
POS_DRAMP_DRAMP04028	train	1	1	0	pos_only
POS_DRAMP_DRAMP04029	train	1	1	0	pos_only
POS_DRAMP_DRAMP04030	train	1	1	0	pos_only
POS_DRAMP_DRAMP04031	train	1	1	0	pos_only
POS_DRAMP_DRAMP04032	test	2	2	0	pos_only
POS_DRAMP_DRAMP04033	train	2	2	0	pos_only
POS_DRAMP_DRAMP04034	train	2	2	0	pos_only
POS_DRAMP_DRAMP04035	train	2	2	0	pos_only
POS_DRAMP_DRAMP04036	train	2	2	0	pos_only
POS_DRAMP_DRAMP04037	train	1	1	0	pos_only
POS_DRAMP_DRAMP04038	train	1	1	0	pos_only
POS_DRAMP_DRAMP04041	test	3	3	0	pos_only
POS_DRAMP_DRAMP04042	train	1	1	0	pos_only
POS_DRAMP_DRAMP04043	train	1	1	0	pos_only
POS_DRAMP_DRAMP04044	train	1	1	0	pos_only
POS_DRAMP_DRAMP04045	train	1	1	0	pos_only
POS_DRAMP_DRAMP04046	train	2	2	0	pos_only
POS_DRAMP_DRAMP04048	val	3	3	0	pos_only
POS_DRAMP_DRAMP04049	test	1	1	0	pos_only
POS_DRAMP_DRAMP04050	train	1	1	0	pos_only
POS_DRAMP_DRAMP04051	val	1	1	0	pos_only
POS_DRAMP_DRAMP04052	val	1	1	0	pos_only
POS_DRAMP_DRAMP04053	train	1	1	0	pos_only
POS_DRAMP_DRAMP04055	train	2	2	0	pos_only
POS_DRAMP_DRAMP04057	train	1	1	0	pos_only
POS_DRAMP_DRAMP04064	train	1	1	0	pos_only
POS_DRAMP_DRAMP04065	train	4	4	0	pos_only
POS_DRAMP_DRAMP04069	test	1	1	0	pos_only
POS_DRAMP_DRAMP04070	train	1	1	0	pos_only
POS_DRAMP_DRAMP04072	test	48	47	1	mixed
POS_DRAMP_DRAMP04074	train	1	1	0	pos_only
POS_DRAMP_DRAMP04075	test	8	8	0	pos_only
POS_DRAMP_DRAMP04083	train	4	4	0	pos_only
POS_DRAMP_DRAMP04096	test	1	1	0	pos_only
POS_DRAMP_DRAMP04097	train	2	2	0	pos_only
POS_DRAMP_DRAMP04098	test	1	1	0	pos_only
POS_DRAMP_DRAMP04099	train	1	1	0	pos_only
POS_DRAMP_DRAMP04101	val	1	1	0	pos_only
POS_DRAMP_DRAMP04102	train	17	17	0	pos_only
POS_DRAMP_DRAMP04123	train	1	1	0	pos_only
POS_DRAMP_DRAMP04124	val	1	1	0	pos_only
POS_DRAMP_DRAMP04125	train	1	1	0	pos_only
POS_DRAMP_DRAMP04126	train	1	1	0	pos_only
POS_DRAMP_DRAMP04127	train	1	1	0	pos_only
POS_DRAMP_DRAMP04128	train	1	1	0	pos_only
POS_DRAMP_DRAMP04129	train	1	1	0	pos_only
POS_DRAMP_DRAMP04135	train	1	1	0	pos_only
POS_DRAMP_DRAMP04136	test	1	1	0	pos_only
POS_DRAMP_DRAMP04137	val	1	1	0	pos_only
POS_DRAMP_DRAMP04138	train	2	2	0	pos_only
POS_DRAMP_DRAMP04139	test	1	1	0	pos_only
POS_DRAMP_DRAMP04141	test	1	1	0	pos_only
POS_DRAMP_DRAMP04142	train	3	3	0	pos_only
POS_DRAMP_DRAMP04145	train	1	1	0	pos_only
POS_DRAMP_DRAMP04146	train	1	1	0	pos_only
POS_DRAMP_DRAMP04147	train	1	1	0	pos_only
POS_DRAMP_DRAMP04148	train	1	1	0	pos_only
POS_DRAMP_DRAMP04149	train	1	1	0	pos_only
POS_DRAMP_DRAMP04150	test	1	1	0	pos_only
POS_DRAMP_DRAMP04171	test	1	1	0	pos_only
POS_DRAMP_DRAMP04172	train	1	1	0	pos_only
POS_DRAMP_DRAMP04173	train	1	1	0	pos_only
POS_DRAMP_DRAMP04174	train	1	1	0	pos_only
POS_DRAMP_DRAMP04175	test	1	1	0	pos_only
POS_DRAMP_DRAMP04176	test	1	1	0	pos_only
POS_DRAMP_DRAMP04177	train	1	1	0	pos_only
POS_DRAMP_DRAMP04178	test	1	1	0	pos_only
POS_DRAMP_DRAMP04179	test	1	1	0	pos_only
POS_DRAMP_DRAMP04180	train	1	1	0	pos_only
POS_DRAMP_DRAMP04181	val	1	1	0	pos_only
POS_DRAMP_DRAMP04182	train	1	1	0	pos_only
POS_DRAMP_DRAMP04183	val	1	1	0	pos_only
POS_DRAMP_DRAMP04184	test	1	1	0	pos_only
POS_DRAMP_DRAMP04185	train	1	1	0	pos_only
POS_DRAMP_DRAMP04186	train	1	1	0	pos_only
POS_DRAMP_DRAMP04187	train	1	1	0	pos_only
POS_DRAMP_DRAMP04188	train	1	1	0	pos_only
POS_DRAMP_DRAMP04189	train	1	1	0	pos_only
POS_DRAMP_DRAMP04190	test	1	1	0	pos_only
POS_DRAMP_DRAMP04192	train	1	1	0	pos_only
POS_DRAMP_DRAMP04193	train	1	1	0	pos_only
POS_DRAMP_DRAMP04194	train	1	1	0	pos_only
POS_DRAMP_DRAMP04195	train	1	1	0	pos_only
POS_DRAMP_DRAMP04196	val	1	1	0	pos_only
POS_DRAMP_DRAMP04204	train	4	4	0	pos_only
POS_DRAMP_DRAMP04208	train	1	1	0	pos_only
POS_DRAMP_DRAMP04209	train	1	1	0	pos_only
POS_DRAMP_DRAMP04210	train	2	2	0	pos_only
POS_DRAMP_DRAMP04212	val	1	1	0	pos_only
POS_DRAMP_DRAMP04213	test	2	2	0	pos_only
POS_DRAMP_DRAMP04215	train	1	1	0	pos_only
POS_DRAMP_DRAMP04216	val	1	1	0	pos_only
POS_DRAMP_DRAMP04217	test	1	1	0	pos_only
POS_DRAMP_DRAMP04218	test	2	2	0	pos_only
POS_DRAMP_DRAMP04219	train	1	1	0	pos_only
POS_DRAMP_DRAMP04220	train	1	1	0	pos_only
POS_DRAMP_DRAMP04221	val	1	1	0	pos_only
POS_DRAMP_DRAMP04224	train	1	1	0	pos_only
POS_DRAMP_DRAMP04227	train	1	1	0	pos_only
POS_DRAMP_DRAMP04229	train	1	1	0	pos_only
POS_DRAMP_DRAMP04230	test	1	1	0	pos_only
POS_DRAMP_DRAMP04233	val	1	1	0	pos_only
POS_DRAMP_DRAMP04234	train	2	2	0	pos_only
POS_DRAMP_DRAMP04236	train	1	1	0	pos_only
POS_DRAMP_DRAMP04237	train	1	1	0	pos_only
POS_DRAMP_DRAMP04238	train	1	1	0	pos_only
POS_DRAMP_DRAMP04239	train	1	1	0	pos_only
POS_DRAMP_DRAMP04240	train	1	1	0	pos_only
POS_DRAMP_DRAMP04241	train	2	2	0	pos_only
POS_DRAMP_DRAMP04243	train	1	1	0	pos_only
POS_DRAMP_DRAMP04244	train	1	1	0	pos_only
POS_DRAMP_DRAMP04245	test	1	1	0	pos_only
POS_DRAMP_DRAMP04246	test	1	1	0	pos_only
POS_DRAMP_DRAMP04248	val	1	1	0	pos_only
POS_DRAMP_DRAMP04249	train	1	1	0	pos_only
POS_DRAMP_DRAMP04250	train	1	1	0	pos_only
POS_DRAMP_DRAMP04251	val	1	1	0	pos_only
POS_DRAMP_DRAMP04252	train	1	1	0	pos_only
POS_DRAMP_DRAMP04253	train	1	1	0	pos_only
POS_DRAMP_DRAMP04260	train	1	1	0	pos_only
POS_DRAMP_DRAMP04261	train	1	1	0	pos_only
POS_DRAMP_DRAMP04262	train	1	1	0	pos_only
POS_DRAMP_DRAMP04263	train	1	1	0	pos_only
POS_DRAMP_DRAMP04267	train	17	17	0	pos_only
POS_DRAMP_DRAMP04274	train	1	1	0	pos_only
POS_DRAMP_DRAMP04276	train	1	1	0	pos_only
POS_DRAMP_DRAMP04277	val	1	1	0	pos_only
POS_DRAMP_DRAMP04280	train	9	9	0	pos_only
POS_DRAMP_DRAMP04282	train	1	1	0	pos_only
POS_DRAMP_DRAMP04287	test	1	1	0	pos_only
POS_DRAMP_DRAMP04288	val	1	1	0	pos_only
POS_DRAMP_DRAMP04289	val	1	1	0	pos_only
POS_DRAMP_DRAMP04290	train	1	1	0	pos_only
POS_DRAMP_DRAMP04291	train	1	1	0	pos_only
POS_DRAMP_DRAMP04293	test	1	1	0	pos_only
POS_DRAMP_DRAMP04294	test	1	1	0	pos_only
POS_DRAMP_DRAMP04295	train	1	1	0	pos_only
POS_DRAMP_DRAMP04296	test	1	1	0	pos_only
POS_DRAMP_DRAMP04297	train	1	1	0	pos_only
POS_DRAMP_DRAMP04298	test	1	1	0	pos_only
POS_DRAMP_DRAMP04299	train	1	1	0	pos_only
POS_DRAMP_DRAMP04300	train	1	1	0	pos_only
POS_DRAMP_DRAMP04301	test	1	1	0	pos_only
POS_DRAMP_DRAMP04302	train	1	1	0	pos_only
POS_DRAMP_DRAMP04303	train	1	1	0	pos_only
POS_DRAMP_DRAMP04304	test	1	1	0	pos_only
POS_DRAMP_DRAMP04305	train	1	1	0	pos_only
POS_DRAMP_DRAMP04306	test	1	1	0	pos_only
POS_DRAMP_DRAMP04307	train	1	1	0	pos_only
POS_DRAMP_DRAMP04308	train	1	1	0	pos_only
POS_DRAMP_DRAMP04309	train	1	1	0	pos_only
POS_DRAMP_DRAMP04310	train	2	2	0	pos_only
POS_DRAMP_DRAMP04312	train	1	1	0	pos_only
POS_DRAMP_DRAMP04313	train	1	1	0	pos_only
POS_DRAMP_DRAMP04314	train	1	1	0	pos_only
POS_DRAMP_DRAMP04315	train	1	1	0	pos_only
POS_DRAMP_DRAMP04316	train	1	1	0	pos_only
POS_DRAMP_DRAMP04317	test	1	1	0	pos_only
POS_DRAMP_DRAMP04318	val	1	1	0	pos_only
POS_DRAMP_DRAMP04324	train	1	1	0	pos_only
POS_DRAMP_DRAMP04325	train	1	1	0	pos_only
POS_DRAMP_DRAMP04326	train	1	1	0	pos_only
POS_DRAMP_DRAMP04327	train	1	1	0	pos_only
POS_DRAMP_DRAMP04328	test	1	1	0	pos_only
POS_DRAMP_DRAMP04329	train	1	1	0	pos_only
POS_DRAMP_DRAMP04330	train	1	1	0	pos_only
POS_DRAMP_DRAMP04331	train	1	1	0	pos_only
POS_DRAMP_DRAMP04332	test	1	1	0	pos_only
POS_DRAMP_DRAMP04333	train	1	1	0	pos_only
POS_DRAMP_DRAMP04334	train	1	1	0	pos_only
POS_DRAMP_DRAMP04347	train	3	3	0	pos_only
POS_DRAMP_DRAMP04349	train	2	2	0	pos_only
POS_DRAMP_DRAMP04350	train	1	1	0	pos_only
POS_DRAMP_DRAMP04353	test	1	1	0	pos_only
POS_DRAMP_DRAMP04366	train	1	1	0	pos_only
POS_DRAMP_DRAMP04375	val	1	1	0	pos_only
POS_DRAMP_DRAMP04384	train	1	1	0	pos_only
POS_DRAMP_DRAMP04389	train	1	1	0	pos_only
POS_DRAMP_DRAMP04390	train	1	1	0	pos_only
POS_DRAMP_DRAMP04394	train	1	1	0	pos_only
POS_DRAMP_DRAMP04395	train	1	1	0	pos_only
POS_DRAMP_DRAMP04396	val	2	2	0	pos_only
POS_DRAMP_DRAMP04398	train	3	3	0	pos_only
POS_DRAMP_DRAMP04403	train	145	145	0	pos_only
POS_DRAMP_DRAMP04410	test	2	2	0	pos_only
POS_DRAMP_DRAMP04411	train	1	1	0	pos_only
POS_DRAMP_DRAMP04413	train	1	1	0	pos_only
POS_DRAMP_DRAMP04425	train	2	2	0	pos_only
POS_DRAMP_DRAMP04426	train	10	10	0	pos_only
POS_DRAMP_DRAMP04430	train	1	1	0	pos_only
POS_DRAMP_DRAMP04432	train	4	4	0	pos_only
POS_DRAMP_DRAMP04435	train	1	1	0	pos_only
POS_DRAMP_DRAMP04437	train	1	1	0	pos_only
POS_DRAMP_DRAMP04445	train	1	1	0	pos_only
POS_DRAMP_DRAMP04449	train	36	36	0	pos_only
POS_DRAMP_DRAMP04452	train	7	7	0	pos_only
POS_DRAMP_DRAMP04457	train	16	16	0	pos_only
POS_DRAMP_DRAMP04460	train	47	47	0	pos_only
POS_DRAMP_DRAMP04462	train	1	1	0	pos_only
POS_DRAMP_DRAMP04463	train	4	4	0	pos_only
POS_DRAMP_DRAMP04466	val	1	1	0	pos_only
POS_DRAMP_DRAMP04467	train	3	3	0	pos_only
POS_DRAMP_DRAMP04469	train	4	4	0	pos_only
POS_DRAMP_DRAMP04470	train	2	2	0	pos_only
POS_DRAMP_DRAMP04471	train	4	4	0	pos_only
POS_DRAMP_DRAMP04473	val	1	1	0	pos_only
POS_DRAMP_DRAMP04476	train	49	49	0	pos_only
POS_DRAMP_DRAMP04478	test	1	1	0	pos_only
POS_DRAMP_DRAMP04480	test	2	2	0	pos_only
POS_DRAMP_DRAMP04481	val	2	2	0	pos_only
POS_DRAMP_DRAMP04482	train	5	5	0	pos_only
POS_DRAMP_DRAMP04484	train	1	1	0	pos_only
POS_DRAMP_DRAMP04485	train	1	1	0	pos_only
POS_DRAMP_DRAMP04496	train	1	1	0	pos_only
POS_DRAMP_DRAMP04506	train	1	1	0	pos_only
POS_DRAMP_DRAMP04525	train	1	1	0	pos_only
POS_DRAMP_DRAMP04526	train	7	7	0	pos_only
POS_DRAMP_DRAMP04527	test	1	1	0	pos_only
POS_DRAMP_DRAMP04530	val	1	1	0	pos_only
POS_DRAMP_DRAMP04531	train	1	1	0	pos_only
POS_DRAMP_DRAMP04532	train	15	15	0	pos_only
POS_DRAMP_DRAMP04533	test	1	1	0	pos_only
POS_DRAMP_DRAMP04534	train	3	3	0	pos_only
POS_DRAMP_DRAMP04537	train	2	2	0	pos_only
POS_DRAMP_DRAMP04539	train	1	1	0	pos_only
POS_DRAMP_DRAMP04540	train	1	1	0	pos_only
POS_DRAMP_DRAMP04541	train	1	1	0	pos_only
POS_DRAMP_DRAMP04544	train	1	1	0	pos_only
POS_DRAMP_DRAMP04545	train	2	2	0	pos_only
POS_DRAMP_DRAMP04547	train	2	2	0	pos_only
POS_DRAMP_DRAMP04551	train	6	6	0	pos_only
POS_DRAMP_DRAMP04553	train	1	1	0	pos_only
POS_DRAMP_DRAMP04555	val	1	1	0	pos_only
POS_DRAMP_DRAMP04556	train	1	1	0	pos_only
POS_DRAMP_DRAMP04557	test	1	1	0	pos_only
POS_DRAMP_DRAMP04562	train	1	1	0	pos_only
POS_DRAMP_DRAMP04566	test	1	1	0	pos_only
POS_DRAMP_DRAMP04567	train	5	5	0	pos_only
POS_DRAMP_DRAMP04569	train	1	1	0	pos_only
POS_DRAMP_DRAMP04570	train	1	1	0	pos_only
POS_DRAMP_DRAMP04574	train	1	1	0	pos_only
POS_DRAMP_DRAMP04576	train	2	2	0	pos_only
POS_DRAMP_DRAMP04578	train	1	1	0	pos_only
POS_DRAMP_DRAMP04579	train	1	1	0	pos_only
POS_DRAMP_DRAMP04580	test	1	1	0	pos_only
POS_DRAMP_DRAMP04581	train	1	1	0	pos_only
POS_DRAMP_DRAMP04585	test	4	4	0	pos_only
POS_DRAMP_DRAMP04586	train	8	8	0	pos_only
POS_DRAMP_DRAMP04587	train	1	1	0	pos_only
POS_DRAMP_DRAMP04588	train	2	2	0	pos_only
POS_DRAMP_DRAMP04589	train	1	1	0	pos_only
POS_DRAMP_DRAMP04590	train	1	1	0	pos_only
POS_DRAMP_DRAMP04591	train	1	1	0	pos_only
POS_DRAMP_DRAMP04592	train	1	1	0	pos_only
POS_DRAMP_DRAMP04593	train	4	4	0	pos_only
POS_DRAMP_DRAMP04594	val	1	1	0	pos_only
POS_DRAMP_DRAMP04595	test	2	2	0	pos_only
POS_DRAMP_DRAMP04596	test	3	3	0	pos_only
POS_DRAMP_DRAMP04597	train	5	5	0	pos_only
POS_DRAMP_DRAMP04598	train	1	1	0	pos_only
POS_DRAMP_DRAMP04599	val	1	1	0	pos_only
POS_DRAMP_DRAMP04603	train	1	1	0	pos_only
POS_DRAMP_DRAMP04605	test	1	1	0	pos_only
POS_DRAMP_DRAMP04607	train	1	1	0	pos_only
POS_DRAMP_DRAMP04608	test	1	1	0	pos_only
POS_DRAMP_DRAMP04610	train	1	1	0	pos_only
POS_DRAMP_DRAMP04615	train	2	2	0	pos_only
POS_DRAMP_DRAMP04616	train	1	1	0	pos_only
POS_DRAMP_DRAMP04617	test	4	4	0	pos_only
POS_DRAMP_DRAMP04627	train	1	1	0	pos_only
POS_DRAMP_DRAMP04630	train	1	1	0	pos_only
POS_DRAMP_DRAMP04631	train	1	1	0	pos_only
POS_DRAMP_DRAMP04633	train	3	3	0	pos_only
POS_DRAMP_DRAMP04647	train	3	3	0	pos_only
POS_DRAMP_DRAMP04648	train	1	1	0	pos_only
POS_DRAMP_DRAMP04654	test	10	10	0	pos_only
POS_DRAMP_DRAMP04655	train	6	6	0	pos_only
POS_DRAMP_DRAMP04663	train	1	1	0	pos_only
POS_DRAMP_DRAMP04666	train	1	1	0	pos_only
POS_DRAMP_DRAMP04671	train	1	1	0	pos_only
POS_DRAMP_DRAMP04673	train	1	1	0	pos_only
POS_DRAMP_DRAMP04674	train	1	1	0	pos_only
POS_DRAMP_DRAMP04679	train	1	1	0	pos_only
POS_DRAMP_DRAMP04681	train	1	1	0	pos_only
POS_DRAMP_DRAMP04682	test	2	2	0	pos_only
POS_DRAMP_DRAMP04683	train	1	1	0	pos_only
POS_DRAMP_DRAMP04684	train	1	1	0	pos_only
POS_DRAMP_DRAMP04685	train	1	1	0	pos_only
POS_DRAMP_DRAMP04686	train	1	1	0	pos_only
POS_DRAMP_DRAMP04687	train	1	1	0	pos_only
POS_DRAMP_DRAMP04688	train	1	1	0	pos_only
POS_DRAMP_DRAMP04689	train	1	1	0	pos_only
POS_DRAMP_DRAMP04690	train	1	1	0	pos_only
POS_DRAMP_DRAMP04692	train	7	7	0	pos_only
POS_DRAMP_DRAMP04693	val	1	1	0	pos_only
POS_DRAMP_DRAMP04694	train	1	1	0	pos_only
POS_DRAMP_DRAMP04695	train	1	1	0	pos_only
POS_DRAMP_DRAMP04697	train	1	1	0	pos_only
POS_DRAMP_DRAMP04698	train	1	1	0	pos_only
POS_DRAMP_DRAMP04699	val	1	1	0	pos_only
POS_DRAMP_DRAMP04701	train	5	1	4	mixed
POS_DRAMP_DRAMP04702	train	1	1	0	pos_only
POS_DRAMP_DRAMP04716	test	17	17	0	pos_only
POS_DRAMP_DRAMP18097	train	2	1	1	mixed
POS_DRAMP_DRAMP18098	test	1	1	0	pos_only
POS_DRAMP_DRAMP18108	train	1	1	0	pos_only
POS_DRAMP_DRAMP18110	train	1	1	0	pos_only
POS_DRAMP_DRAMP18111	train	2	1	1	mixed
POS_DRAMP_DRAMP18112	train	1	1	0	pos_only
POS_DRAMP_DRAMP18116	train	1	1	0	pos_only
POS_DRAMP_DRAMP18120	test	1	1	0	pos_only
POS_DRAMP_DRAMP18128	train	4	4	0	pos_only
POS_DRAMP_DRAMP18132	train	1	1	0	pos_only
POS_DRAMP_DRAMP18133	train	1	1	0	pos_only
POS_DRAMP_DRAMP18134	train	1	1	0	pos_only
POS_DRAMP_DRAMP18135	train	1	1	0	pos_only
POS_DRAMP_DRAMP18136	val	1	1	0	pos_only
POS_DRAMP_DRAMP18137	test	1	1	0	pos_only
POS_DRAMP_DRAMP18138	train	1	1	0	pos_only
POS_DRAMP_DRAMP18140	train	1	1	0	pos_only
POS_DRAMP_DRAMP18141	train	1	1	0	pos_only
POS_DRAMP_DRAMP18142	train	1	1	0	pos_only
POS_DRAMP_DRAMP18143	train	1	1	0	pos_only
POS_DRAMP_DRAMP18189	test	1	1	0	pos_only
POS_DRAMP_DRAMP18190	train	2	2	0	pos_only
POS_DRAMP_DRAMP18194	val	16	16	0	pos_only
POS_DRAMP_DRAMP18195	val	1	1	0	pos_only
POS_DRAMP_DRAMP18200	test	2	2	0	pos_only
POS_DRAMP_DRAMP18202	test	2	2	0	pos_only
POS_DRAMP_DRAMP18204	train	2	2	0	pos_only
POS_DRAMP_DRAMP18208	val	1	1	0	pos_only
POS_DRAMP_DRAMP18211	train	1	1	0	pos_only
POS_DRAMP_DRAMP18212	train	2	2	0	pos_only
POS_DRAMP_DRAMP18213	train	1	1	0	pos_only
POS_DRAMP_DRAMP18214	train	2	2	0	pos_only
POS_DRAMP_DRAMP18217	train	1	1	0	pos_only
POS_DRAMP_DRAMP18218	train	1	1	0	pos_only
POS_DRAMP_DRAMP18219	train	1	1	0	pos_only
POS_DRAMP_DRAMP18220	train	1	1	0	pos_only
POS_DRAMP_DRAMP18221	test	1	1	0	pos_only
POS_DRAMP_DRAMP18222	val	1	1	0	pos_only
POS_DRAMP_DRAMP18223	train	1	1	0	pos_only
POS_DRAMP_DRAMP18228	test	1	1	0	pos_only
POS_DRAMP_DRAMP18236	val	1	1	0	pos_only
POS_DRAMP_DRAMP18237	train	2	2	0	pos_only
POS_DRAMP_DRAMP18238	train	3	3	0	pos_only
POS_DRAMP_DRAMP18241	train	1	1	0	pos_only
POS_DRAMP_DRAMP18243	train	3	3	0	pos_only
POS_DRAMP_DRAMP18246	test	1	1	0	pos_only
POS_DRAMP_DRAMP18247	train	1	1	0	pos_only
POS_DRAMP_DRAMP18248	train	1	1	0	pos_only
POS_DRAMP_DRAMP18249	val	1	1	0	pos_only
POS_DRAMP_DRAMP18251	train	1	1	0	pos_only
POS_DRAMP_DRAMP18252	train	1	1	0	pos_only
POS_DRAMP_DRAMP18258	train	2	2	0	pos_only
POS_DRAMP_DRAMP18259	train	1	1	0	pos_only
POS_DRAMP_DRAMP18263	train	3	3	0	pos_only
POS_DRAMP_DRAMP18267	test	1	1	0	pos_only
POS_DRAMP_DRAMP18277	train	3	3	0	pos_only
POS_DRAMP_DRAMP18280	test	1	1	0	pos_only
POS_DRAMP_DRAMP18281	train	1	1	0	pos_only
POS_DRAMP_DRAMP18282	test	1	1	0	pos_only
POS_DRAMP_DRAMP18283	test	1	1	0	pos_only
POS_DRAMP_DRAMP18285	train	1	1	0	pos_only
POS_DRAMP_DRAMP18286	train	1	1	0	pos_only
POS_DRAMP_DRAMP18287	val	1	1	0	pos_only
POS_DRAMP_DRAMP18289	train	1	1	0	pos_only
POS_DRAMP_DRAMP18290	train	1	1	0	pos_only
POS_DRAMP_DRAMP18291	train	1	1	0	pos_only
POS_DRAMP_DRAMP18292	val	1	1	0	pos_only
POS_DRAMP_DRAMP18295	train	1	1	0	pos_only
POS_DRAMP_DRAMP18296	train	1	1	0	pos_only
POS_DRAMP_DRAMP18297	val	2	2	0	pos_only
POS_DRAMP_DRAMP18298	val	1	1	0	pos_only
POS_DRAMP_DRAMP18299	val	2	2	0	pos_only
POS_DRAMP_DRAMP18301	train	1	1	0	pos_only
POS_DRAMP_DRAMP18302	train	4	4	0	pos_only
POS_DRAMP_DRAMP18304	train	2	2	0	pos_only
